id,id,product_tag_ids,name,list_price,default_code,type,detailed_type,categ_id,categ_id/id
__export__.product_product_14576_dea34de2_product_template,__export__.product_product_14576_dea34de2_product_template,,"15741   34"". Lamina Troquelada.",0.00,"CAJA INDUSTRIAL 34"" ROTATIVA",Producto almacenable,Producto almacenable,Cartón / Producto en Proceso MTS (Cartón),__export__.product_category_24_a0e28645
__export__.product_product_14618_aa29f761_product_template,__export__.product_product_14618_aa29f761_product_template,,"15783 16"". Lamina Troquelada.",1.00,"CAJA INDUSTRIAL 16"" ROTATIVA",Producto almacenable,Producto almacenable,Cartón / Producto en Proceso MTS (Cartón),__export__.product_category_24_a0e28645
__export__.product_product_14620_45ddebc0_product_template,__export__.product_product_14620_45ddebc0_product_template,,15785. BACK UP CANASTILLA. GRIS- P3. CABLE SET PARA CANASTILLA. CAJA,3.88,226388 FS 30 99 0000 00 000 CARTÓN (EMPAQUE) Caja backup canastilla gris,Producto almacenable,Producto almacenable,Cartón / Producto Terminado (Cartón),__import__.product_category_001
__export__.product_product_14621_75b1eefa_product_template,__export__.product_product_14621_75b1eefa_product_template,,15785. CABLE SET PARA CANASTILLA. Caja. Pieza.,0.00,CAJA PARA CABLE SET TROQUEL,Producto almacenable,Producto almacenable,Cartón / Producto en proceso (Cartón),__import__.product_category_007
__export__.product_template_20249_30aec4c7,__export__.product_template_20249_30aec4c7,,"16 x 33 x 8"". CHAROLA. PIELES No. 9.",504.96,DEFAULT-4513,Producto almacenable,Producto almacenable,Retornable / Producto Terminado (Retornable),__export__.product_category_28_e9aa8d29
__export__.product_template_21438_8ead1c0f,__export__.product_template_21438_8ead1c0f,,16072025,1.00,DEFAULT-5982,Servicio,Servicio,Servicios,__import__.product_category_005
__export__.product_template_16090_7979f7aa,__export__.product_template_16090_7979f7aa,,"16090 24"". Lamina Troquelada.",1.00,"CAJA INDUSTRIAL 24"" ROTATIVA COMPLETA",Producto almacenable,Producto almacenable,Cartón / Producto en Proceso MTS (Cartón),__export__.product_category_24_a0e28645
__export__.product_template_16110_f3ba8508,__export__.product_template_16110_f3ba8508,,16110  Chattanooga. St1. Charola Armada.,1.12,429057 AS 30 99 0000 00 000 INSERTO - INSERTO VW CHATTANOOGA,Producto almacenable,Producto almacenable,Cartón / Producto Terminado (Cartón),__import__.product_category_001
__export__.product_template_16111_1e5e3003,__export__.product_template_16111_1e5e3003,,16111. Chattanooga. St1. Celda Troquelada.,1.00,CELDA CHATTANOOGA G4 (STAB 1),Producto almacenable,Producto almacenable,Cartón / Producto en Proceso MTS (Cartón),__export__.product_category_24_a0e28645
__export__.product_template_16124_39ece678,__export__.product_template_16124_39ece678,,"16124. Y0124108, BAG FOR ESHIFTER LOWER CLOSEOUT Y0070747",45.00,Y0124108 TEXTILE DUNNAGE,Producto almacenable,Producto almacenable,Retornable / Producto Terminado (Retornable),__export__.product_category_28_e9aa8d29
__export__.product_template_19640_3006ddbd,__export__.product_template_19640_3006ddbd,,1616,1.00,DEFAULT-3943,Consumible,Consumible,Todos,product.product_category_all
__export__.product_template_19475_cc76ca9f,__export__.product_template_19475_cc76ca9f,,1616.,1.00,DEFAULT-3781,Producto almacenable,Producto almacenable,Todos,product.product_category_all
__export__.product_template_16487_7811366b,__export__.product_template_16487_7811366b,,16487  XDA90. 927838. Charola Ensamblada.,1.56,927838 FS 30 99 0000 00 000 CARTÓN EMPAQUE TESLA XDA90,Producto almacenable,Producto almacenable,Cartón / Producto Terminado (Cartón),__import__.product_category_001
__export__.product_template_16488_ddfcbe2f,__export__.product_template_16488_ddfcbe2f,,16488  XDA90. Charola Ensamblada.,1.00,TESLA XDA90 CHAROLA ENSAMBLADA,Producto almacenable,Producto almacenable,Cartón / Producto en proceso (Cartón),__import__.product_category_007
__export__.product_template_16489_7fae7248,__export__.product_template_16489_7fae7248,,16489 XDA90. Charola. Pieza.,1.00,TESLA XDA90 CHAROLA SUAJADA,Producto almacenable,Producto almacenable,Cartón / Producto en proceso (Cartón),__import__.product_category_007
__export__.product_template_16490_8570d512,__export__.product_template_16490_8570d512,,16490  XDA90. A. Pieza.,1.00,TESLA XDA90 CELDA A,Producto almacenable,Producto almacenable,Cartón / Producto en proceso (Cartón),__import__.product_category_007
__export__.product_template_16491_ea9d6fa6,__export__.product_template_16491_ea9d6fa6,,16491 XDA90. B. Pieza.,1.00,TESLA XDA90 CELDA B,Producto almacenable,Producto almacenable,Cartón / Producto en proceso (Cartón),__import__.product_category_007
__export__.product_template_16728_c3dd31ac,__export__.product_template_16728_c3dd31ac,,16728. Empaque Toyota Japan. Cuello.,1.00,CUELLO TOYOTA JAPAN,Producto almacenable,Producto almacenable,Cartón / Producto Terminado (Cartón),__import__.product_category_001
__export__.product_template_16729_16ca64bf,__export__.product_template_16729_16ca64bf,,16729. Empaque Toyota Japan. Tapa Autoensamble.,1.00,TAPA TOYOTA JAPAN,Producto almacenable,Producto almacenable,Cartón / Producto Terminado (Cartón),__import__.product_category_001
__export__.product_template_16823_685d5605,__export__.product_template_16823_685d5605,,"16823 16"". Lamina Impresa.",1.00,"CAJA INDUSTRIAL 16"" FLEXO",Producto almacenable,Producto almacenable,Cartón / Producto en Proceso MTS (Cartón),__export__.product_category_24_a0e28645
__export__.product_template_16824_b8d7c2c7,__export__.product_template_16824_b8d7c2c7,,"16824 24"". Lamina Impresa.",1.00,ST-026-16824,Producto almacenable,Producto almacenable,Cartón / Producto en Proceso MTS (Cartón),__export__.product_category_24_a0e28645
__export__.product_template_16825_c543ae94,__export__.product_template_16825_c543ae94,,"16825  34"". Lamina Impresa.",1.00,"CAJA INDUSTRIAL 34"" FLEXO",Producto almacenable,Producto almacenable,Cartón / Producto en Proceso MTS (Cartón),__export__.product_category_24_a0e28645
__export__.product_template_16826_156ea840,__export__.product_template_16826_156ea840,,"16826   48"". Lamina Impresa.",1.00,DEFAULT-1223,Producto almacenable,Producto almacenable,Cartón / Producto en Proceso MTS (Cartón),__export__.product_category_24_a0e28645
__export__.product_template_19231_c9c79323,__export__.product_template_19231_c9c79323,,"17"" x 42"". Seat Back RH y LH. Separador.",13.50,Separador de cartón para Seat Back RH y LH. Uso WIP entre Meridian y PPG.,Producto almacenable,Producto almacenable,Cartón / Producto Terminado (Cartón),__import__.product_category_001
__export__.product_template_17215_b926fc9d,__export__.product_template_17215_b926fc9d,,17215. P558. P702. CD539. ICP. Caja HSC. Pieza.,1.00,HSC P702 ICP,Producto almacenable,Producto almacenable,Cartón / Producto en proceso (Cartón),__import__.product_category_007
__export__.product_template_17343_6b96824a,__export__.product_template_17343_6b96824a,,17343. IMC 070. Celdado.,1.00,CELDA ARMADA IMC 070,Producto almacenable,Producto almacenable,Cartón / Producto Terminado (Cartón),__import__.product_category_001
__export__.product_template_17397_f3387a74,__export__.product_template_17397_f3387a74,,17397. 500033. FORD China. Inserto.,0.36,500033 AS 30 99 0000 00 000 INSERTO - Inserto FORD China 500033,Producto almacenable,Producto almacenable,Cartón / Producto Terminado (Cartón),__import__.product_category_001
__import__.product_product_mp_0215_product_template,__import__.product_product_mp_0215_product_template,,17X18  DUVETINA 2 CARAS,0.00,RTM-0078,Producto almacenable,Producto almacenable,Cartón / Materia Prima (Cartón),__import__.product_category_002
__export__.product_template_17525_51c9564c,__export__.product_template_17525_51c9564c,,180003720 CAJA RSC,14.66,180003720 CAJA RSC,Producto almacenable,Producto almacenable,Cartón / Producto Terminado (Cartón),__import__.product_category_001
__export__.product_template_17689_eca4a80e,__export__.product_template_17689_eca4a80e,,180020760 RSC,29.33,180020760 RSC,Producto almacenable,Producto almacenable,Cartón / Producto Terminado (Cartón),__import__.product_category_001
__export__.product_template_17981_9d08ff48,__export__.product_template_17981_9d08ff48,,180020780 L02D WIP,38.40,180020780 L02D WIP,Producto almacenable,Producto almacenable,Cartón / Producto Terminado (Cartón),__import__.product_category_001
__export__.product_template_17628_c5474e09,__export__.product_template_17628_c5474e09,,180060490 CELDA ARMADA,6.36,180060490 CELDA ARMADA,Producto almacenable,Producto almacenable,Cartón / Producto Terminado (Cartón),__import__.product_category_001
__export__.product_template_17911_fdd305f8,__export__.product_template_17911_fdd305f8,,180100650 CELDA A,1.00,180100650 CELDA A,Producto almacenable,Producto almacenable,Cartón / Producto en proceso (Cartón),__import__.product_category_007
__export__.product_template_17910_1755638b,__export__.product_template_17910_1755638b,,180100650 CELDA ARMADA,5.07,180100650 CELDA ARMADA,Producto almacenable,Producto almacenable,Cartón / Producto Terminado (Cartón),__import__.product_category_001
__export__.product_template_17912_8fb1429d,__export__.product_template_17912_8fb1429d,,180100650 CELDA B,1.00,180100650 CELDA B,Producto almacenable,Producto almacenable,Cartón / Producto en proceso (Cartón),__import__.product_category_007
__export__.product_template_17915_4f4578a6,__export__.product_template_17915_4f4578a6,,180100660,1.00,180100660,Producto almacenable,Producto almacenable,Cartón / Producto Terminado (Cartón),__import__.product_category_001
__export__.product_template_17808_c6909b07,__export__.product_template_17808_c6909b07,,180111960,25.69,180111960,Producto almacenable,Producto almacenable,Cartón / Producto Terminado (Cartón),__import__.product_category_001
__export__.product_template_17688_c09370c4,__export__.product_template_17688_c09370c4,,180111980 HSC,19.73,180111980 HSC,Producto almacenable,Producto almacenable,Cartón / Producto Terminado (Cartón),__import__.product_category_001
__export__.product_template_17908_47bd559e,__export__.product_template_17908_47bd559e,,180201580,72.23,180201580,Producto almacenable,Producto almacenable,Cartón / Producto Terminado (Cartón),__import__.product_category_001
__export__.product_template_17539_0ca68cab,__export__.product_template_17539_0ca68cab,,180201590,54.13,180201590 TAPA,Producto almacenable,Producto almacenable,Cartón / Producto Terminado (Cartón),__import__.product_category_001
__export__.product_template_17542_12c848e2,__export__.product_template_17542_12c848e2,,180201600,34.94,180201600 RSC,Producto almacenable,Producto almacenable,Cartón / Producto Terminado (Cartón),__import__.product_category_001
__export__.product_template_17545_2a0e6cbf,__export__.product_template_17545_2a0e6cbf,,180201610,1.00,180201610 CELDA A,Producto almacenable,Producto almacenable,Cartón / Producto en proceso (Cartón),__import__.product_category_007
__export__.product_template_17546_b3672078,__export__.product_template_17546_b3672078,,180201610,1.00,180201610 CELDA B,Producto almacenable,Producto almacenable,Cartón / Producto en proceso (Cartón),__import__.product_category_007
__export__.product_template_17544_cace3e65,__export__.product_template_17544_cace3e65,,180201610,3.44,180201610 CELDA ARMADA,Producto almacenable,Producto almacenable,Cartón / Producto Terminado (Cartón),__import__.product_category_001
__export__.product_template_17543_361c8c48,__export__.product_template_17543_361c8c48,,180201620,4.16,180201620 DIVISOR,Producto almacenable,Producto almacenable,Cartón / Producto Terminado (Cartón),__import__.product_category_001
__export__.product_template_17917_90639b55,__export__.product_template_17917_90639b55,,180204640 RU CAMARA CELDA A,1.00,RU CAMARA CELDA A,Producto almacenable,Producto almacenable,Cartón / Producto en proceso (Cartón),__import__.product_category_007
__export__.product_template_17916_b9bebcb3,__export__.product_template_17916_b9bebcb3,,180204640 RU CAMARA CELDA ARMADA,18.88,180204640 EMPAQUE RETORNABLE RU CAM,Producto almacenable,Producto almacenable,Cartón / Producto Terminado (Cartón),__import__.product_category_001
__export__.product_template_17918_b7dc039c,__export__.product_template_17918_b7dc039c,,180204640 RU CAMARA CELDA B,1.00,RU CAMARA CELDA B,Producto almacenable,Producto almacenable,Cartón / Producto en proceso (Cartón),__import__.product_category_007
__export__.product_template_17838_df075d2d,__export__.product_template_17838_df075d2d,,180204710,31.36,180204710 CAJA PUCK LAMP,Producto almacenable,Producto almacenable,Cartón / Producto Terminado (Cartón),__import__.product_category_001
__export__.product_template_18093_28f46f4f,__export__.product_template_18093_28f46f4f,,180205100 CELDA A,1.00,180205100 CELDA A,Producto almacenable,Producto almacenable,Cartón / Producto en proceso (Cartón),__import__.product_category_007
__export__.product_template_18092_e8f4fb46,__export__.product_template_18092_e8f4fb46,,180205100 CELDA ARMADA,52.98,180205100 CELDA ARMADA,Producto almacenable,Producto almacenable,Cartón / Producto Terminado (Cartón),__import__.product_category_001
__export__.product_template_18094_346b8e08,__export__.product_template_18094_346b8e08,,180205100 CELDA B,1.00,180205100 CELDA B,Producto almacenable,Producto almacenable,Cartón / Producto en proceso (Cartón),__import__.product_category_007
__export__.product_template_17568_1c56eb98,__export__.product_template_17568_1c56eb98,,180205110 CELDA A,1.00,180205110 CELDA A,Producto almacenable,Producto almacenable,Cartón / Producto en proceso (Cartón),__import__.product_category_007
__export__.product_template_17567_ed85311e,__export__.product_template_17567_ed85311e,,180205110 CELDA ARMADA,26.09,180205110 CELDA ARMADA,Producto almacenable,Producto almacenable,Cartón / Producto Terminado (Cartón),__import__.product_category_001
__export__.product_template_17570_3db093fa,__export__.product_template_17570_3db093fa,,180205110 CELDA B,1.00,180205110 CELDA B,Producto almacenable,Producto almacenable,Cartón / Producto en proceso (Cartón),__import__.product_category_007
__export__.product_template_17554_0f4a4be2,__export__.product_template_17554_0f4a4be2,,180302550,1.00,180302550 CUELLO DOBLE,Producto almacenable,Producto almacenable,Retornable / Producto en proceso (Retornable),__export__.product_category_30_45cb0a76
__export__.product_template_17553_7e1efd0d,__export__.product_template_17553_7e1efd0d,,180302550,1.00,180302550 CUELLO SENCILLO,Producto almacenable,Producto almacenable,Retornable / Producto en proceso (Retornable),__export__.product_category_30_45cb0a76
__export__.product_template_17868_d0c254ee,__export__.product_template_17868_d0c254ee,,180302850 CELDA A,1.00,180302850 CELDA A,Producto almacenable,Producto almacenable,Cartón / Producto en proceso (Cartón),__import__.product_category_007
